Pilesgrove Township|NJ|39.650833|-75.316111
Pine Hill|NJ|39.788894|-74.990531
Pine Valley|NJ|39.788733|-74.971672
Pitman|NJ|39.733209|-75.131555
Pittsgrove|NJ|39.5314846|-75.1311874
Pittsgrove Township|NJ|39.5314846|-75.1311874
Port Norris|NJ|39.246262|-75.04183
Quinton|NJ|39.532777|-75.3761952
Rancocas|NJ|40.010782|-74.866941
Rancocas Woods|NJ|39.984098|-74.864192
Riverside|NJ|40.035258|-74.9588702
Riverton|NJ|40.009757|-75.012048
Roebling|NJ|40.114985|-74.789787
Runnemede|NJ|39.848877|-75.072734
Salem|NJ|39.569193|-75.472148
Sewell|NJ|39.768059|-75.141255
Shamong|NJ|39.7583945|-74.7102958
Shamong Township|NJ|39.7583945|-74.7102958
Sharptown|NJ|39.65776|-75.363622
Sicklerville|NJ|39.717086|-74.969496
Somerdale|NJ|39.844254|-75.018239
South Harrison Township|NJ|39.698333|-75.260556
Southampton|NJ|39.9108157|-74.7220017
Southampton Township|NJ|39.909722|-74.712778
Stratford|NJ|39.830557|-75.018781
Swedesboro|NJ|39.747392|-75.310935
Tabernacle|NJ|39.8325847|-74.663464
Tansboro|NJ|39.768841|-74.919185
Tavistock|NJ|39.872505|-75.02211
Thorofare|NJ|39.840488|-75.192679
Trenton|NJ|40.22017|-74.764179
Tuckerton|NJ|39.604498|-74.334369
Turnersville|NJ|39.759513|-75.062713
Verga|NJ|39.859106|-75.157991
Vincentown|NJ|39.933115|-74.742751
Vineland|NJ|39.486199|-75.026291
Voorhees|NJ|39.8383777|-74.9325683
Voorhees Township|NJ|39.8383777|-74.9325683
Waterford|NJ|39.7306466|-74.8039205
Waterford Wks|NJ|39.723375|-74.849555
Waterford Works|NJ|39.723375|-74.849555
Wenonah|NJ|39.791262|-75.14889
West Berlin|NJ|39.809132|-74.941905
West Collingswood|NJ|39.907369|-75.094722
West Collingswood Heights|NJ|39.89488|-75.101962
West Deptford|NJ|39.8318378|-75.1895576
Westampton|NJ|40.0205975|-74.7922202
Westampton Township|NJ|40.014444|-74.826111
Westmont|NJ|39.908327|-75.046301
Westville|NJ|39.871014|-75.129255
Westville Grove|NJ|39.859922|-75.119465
Williamstown|NJ|39.686646|-74.986684
Willingboro|NJ|40.026091|-74.882016
Willow Grove|NJ|39.553444|-75.080707
Winslow|NJ|39.6942448|-74.9091853
Woodbury|NJ|39.838175|-75.153143
Woodbury Heights|NJ|39.815934|-75.148524
Woodcrest|NJ|39.87077|-74.999076
Woodlynne|NJ|39.913892|-75.099994
Woodstown|NJ|39.651489|-75.327967
Woolwich|NJ|39.7319672|-75.3528779
Woolwich Township|NJ|39.8203014|-75.3048617
Wrightstown|NJ|40.021625|-74.638312
New York|NY|40.756054|-73.986951
Charlotte|NC|35.231402|-80.845841

Abington|PA|40.120862|-75.118142
Aldan|PA|39.925477|-75.287855
Ambler|PA|40.157751|-75.216667
Arcola|PA|40.148506|-75.45784
Ardmore|PA|40.006484|-75.288217
Ardsley|PA|40.118984|-75.160201
Ashland|PA|40.781987|-76.34492
Aston|PA|39.8692|-75.4402993
Atglen|PA|39.949372|-75.973374
Audubon|PA|40.12874|-75.427518
Avondale|PA|39.823435|-75.781829
Bala Cynwyd|PA|40.0075|-75.234444
Barto|PA|40.38811|-75.598957
Bechtelsville|PA|40.368737|-75.630818
Bedminster|PA|40.426082|-75.179227
Belmont Hills|PA|40.0131418|-75.2304038
Bensalem|PA|40.104919|-74.950668
Berwyn|PA|40.048265|-75.439048
Bethayres|PA|40.113889|-75.068382
Birchrunville|PA|40.129678|-75.637953
Black Horse|PA|40.105795|-75.314688
Blooming Glen|PA|40.36932|-75.248173
Blue Bell|PA|40.144976|-75.26454
Boothwyn|PA|39.836641|-75.442251
Boyertown|PA|40.332306|-75.638908
Bridgeport|PA|40.105821|-75.346759
Bristol|PA|40.0817|-74.947066
Brookhaven|PA|39.872542|-75.38792
Broomall|PA|39.966617|-75.350921
Bryn Athyn|PA|40.140207|-75.060999
Bryn Mawr|PA|40.024735|-75.318912
Buckingham|PA|40.3149535|-75.0494329
Carversville|PA|40.385979|-75.063195
Cedars|PA|40.214139|-75.372385
Center Square|PA|40.166944|-75.290278
Centerville|PA|39.9954|-79.96006
Chadds Ford|PA|39.871667|-75.591667
Chalfont|PA|40.285735|-75.207828
Chalk Hill|PA|39.844|-79.617
Chatham|PA|41.8756345|-77.4013403
Cheltenham|PA|40.060833|-75.094444
Chester|PA|39.848356|-75.371416
Chester Heights|PA|39.889488|-75.474567
Chester Springs|PA|40.095193|-75.617715
Chester Township|PA|39.845341|-75.392108
Chesterbrook|PA|40.079658|-75.45923
Cheyney|PA|39.928473|-75.522649
Churchville|PA|40.19937|-75.011281
Clifton Heights|PA|39.929188|-75.297086
Coatesville|PA|39.983068|-75.823892
Cochranville|PA|39.892639|-75.920108
Collegeville|PA|40.18973|-75.454786
Collingdale|PA|39.912684|-75.275325
Colmar|PA|40.266983|-75.254316
Colwyn|PA|39.916881|-75.25162
Concordville|PA|39.886353|-75.522386
Conshohocken|PA|40.077215|-75.302958
Coopersburg|PA|40.510283|-75.391537
Cornwells Hts|PA|40.076667|-74.949167
Creamery|PA|40.220292|-75.416496
Croydon|PA|40.095089|-74.897375
Crum Lynne|PA|39.873808|-75.326011
Danboro|PA|40.354512|-75.132835
Darby|PA|39.921296|-75.264015
Darby Township|PA|39.896842|-75.273699
Devault|PA|40.076246|-75.537263
Devon|PA|40.0408389|-75.4257325
Douglass|PA|40.2960808|-75.6789905
Downingtown|PA|40.006747|-75.702668
Doylestown|PA|40.299756|-75.128163
Dresher|PA|40.140529|-75.166391
Drexel Hill|PA|39.951654|-75.308488
Dublin|PA|40.372086|-75.203559
Durham|PA|40.573823|-75.2247
Eagleville|PA|40.160028|-75.408964
Earlington|PA|40.320739|-75.372313
East Greenville|PA|40.407408|-75.503248
East Lansdowne|PA|39.940434|-75.259983
East Norriton|PA|40.149044|-75.334788
Eddystone|PA|39.858088|-75.33801
Edgely|PA|40.128611|-74.834722
Elkins Park|PA|40.0769|-75.127319
Elverson|PA|40.156812|-75.833068
Elwyn|PA|39.905818|-75.415925
Erdenheim|PA|40.092182|-75.214302
Erwinna|PA|40.50088|-75.06724
Essington|PA|39.861944|-75.2975
Exton|PA|40.028204|-75.628177
Fagleysville|PA|40.579039|-75.629494
Fairless Hills|PA|40.173252|-74.85427
Fairview|PA|41.01465|-79.742602
Fallsington|PA|40.183917|-74.820272
Feasterville|PA|40.144086|-75.005154
Feasterville Trevose|PA|40.162125|-74.9861
Feltonville|PA|40.021571|-75.124351
Ferndale|PA|40.290143|-78.917108
Flourtown|PA|40.102532|-75.212919
Folcroft|PA|39.895597|-75.276445
Folsom|PA|39.889866|-75.32545
Forest Grove|PA|40.479167|-80.130556
Fort Washington|PA|40.138543|-75.1875
Fountainville|PA|40.341244|-75.151107
Franconia|PA|40.307799|-75.357654
Frazer|PA|40.617711|-79.7960523
Frederick|PA|40.308235|-75.53597
Fredericktown|PA|40.002|-79.998
Furlong|PA|40.296198|-75.082182
Gap|PA|39.992749|-76.024985
Gardenville|PA|40.372455|-75.108375
Garnet Valley|PA|39.8216224|-75.422819
Gilbertsville|PA|40.320957|-75.611308
Gladwyne|PA|40.039647|-75.279816
Glen Mills|PA|39.919503|-75.491375
Glen Riddle|PA|39.893889|-75.434167
Glen Riddle Lima|PA|39.917549|-75.440202
Glenmoore|PA|40.08901|-75.772435
Glenolden|PA|39.898567|-75.290688
Glenside|PA|40.103241|-75.151079
Gradyville|PA|39.943335|-75.46941
Graterford|PA|40.224793|-75.45327
Green Lane|PA|40.339053|-75.471628
Green Ridge|PA|39.8639|-75.42486
Grindstone|PA|40.016|-79.83
Gulph Mills|PA|40.068265|-75.340891
Gwynedd|PA|40.202095|-75.255408
Gwynedd Valley|PA|40.184437|-75.256565
Harleysville|PA|40.279141|-75.3871
Hatboro|PA|40.177259|-75.106181
Hatfield|PA|40.279614|-75.29955
Haverford|PA|39.9877992|-75.3062326
Havertown|PA|39.981654|-75.305503
Hellertown|PA|40.582039|-75.33897
Highland Park|PA|40.617923|-77.565244
Hilltown|PA|40.3394024|-75.2362381
Holicong|PA|40.335988|-75.048479
Holland|PA|40.173045|-74.9872
Hollywood|PA|41.24223|-78.540026
Holmes|PA|39.899379|-75.305669
Honey Brook|PA|40.095895|-75.913418
Horsham|PA|40.183347|-75.137941
Hulmeville|PA|40.142526|-74.911693
Huntingdon Valley|PA|40.119557|-75.067404
Ivyland|PA|40.207034|-75.071029
Jamison|PA|41.58667|-77.895
Jarrettown|PA|40.15522|-75.175345
Jeffersonville|PA|40.1270723|-75.3353875
Jenkintown|PA|40.095856|-75.125707
Kelton|PA|39.808515|-75.878068
Kemblesville|PA|39.748984|-75.824317
Kennett Square|PA|39.84576|-75.711368
Kimberton|PA|40.125774|-75.571707
King Of Prussia|PA|40.092121|-75.385794
Kintnersville|PA|40.558772|-75.178713
Kirklyn|PA|39.968604|-75.294309
Kulpsville|PA|40.244501|-75.339628
Lafayette Hill|PA|40.09119|-75.259225
Lahaska|PA|40.345462|-75.036655
Landenberg|PA|39.776811|-75.771172
Langhorne|PA|40.176663|-74.917474
Lansdale|PA|40.241563|-75.283747
Lansdowne|PA|39.938241|-75.272254
Laverock|PA|40.099129|-75.179945
Lederach|PA|40.261802|-75.406689
Lenni|PA|39.896686|-75.4363
Lester|PA|39.8698673|-75.2887369
Levittown|PA|40.158295|-74.812082
Lewisville|PA|40.509348|-79.321059
Lima|PA|39.917549|-75.440202
Limerick|PA|40.2383606|-75.5393155
Lincoln University|PA|39.792839|-75.88525
Linfield|PA|40.210222|-75.569907
Linwood|PA|39.825134|-75.421152
Lionville|PA|40.056771|-75.657205
Loag|PA|40.129082|-75.813136
Lower Chichester|PA|39.8209647|-75.437386
Lower Gwynedd|PA|40.1793752|-75.2362381
Lower Makefield|PA|40.2302142|-74.8624092
Lumberville|PA|40.406898|-75.038054
Lyndell|PA|40.05916|-75.744914
Mainland|PA|40.256233|-75.359442
Malvern|PA|40.024707|-75.509739
Manoa|PA|39.973201|-75.319587
Maple Glen|PA|40.179229|-75.180575
Marcus Hook|PA|39.817333|-75.422004
Meadowbrook|PA|39.88097|-79.705666
Mechanicsville|PA|40.692564|-76.181874
Media|PA|39.916592|-75.387852
Mendenhall|PA|39.855237|-75.642109
Merion|PA|40.006709|-75.24674
Merion Station|PA|40.006709|-75.24674
Milford Square|PA|40.438787|-75.399304
Milmont Park|PA|39.889866|-75.32545
Miquon|PA|40.058154|-75.270803
Mont Clare|PA|40.13906|-75.502626
Montgomeryville|PA|40.247529|-75.244073
Morgantown|PA|40.155301|-75.889953
Morrisville|PA|40.208143|-74.775547
Morton|PA|39.908259|-75.327536
Moylan|PA|39.90841|-75.396621
Narberth|PA|40.011267|-75.259813
Nether Providence|PA|39.9105802|-75.3703662
Neville Island|PA|40.504|-80.102
New Berlinville|PA|40.34298|-75.628186
New Britain|PA|40.299278|-75.181626
New Castle|PA|40.995691|-80.347028
New Hope|PA|40.363848|-74.955503
New London|PA|39.782258|-75.875548
Newportville Terrace|PA|40.121944|-74.906944
Newtown|PA|40.229292|-74.936702
Newtown Sq|PA|39.98686|-75.400702
Newtown Square|PA|39.98686|-75.400702
Norristown|PA|40.123899|-75.341636
North Hills|PA|40.0958615|-75.1720488
North Wales|PA|40.210925|-75.278283
Norwood|PA|39.88806|-75.3003
Nottingham|PA|40.2155196|-80.0423151
Oakford|PA|40.14973|-74.961679
Oaks|PA|40.133404|-75.458315
Ogden|PA|39.829722|-75.456667
Oreland|PA|40.116822|-75.178628
Ottsville|PA|40.471858|-75.162273
Oxford|PA|39.785346|-75.978877
Palm|PA|40.42766|-75.534142
Paoli|PA|40.041866|-75.485874
Parker Ford|PA|40.19977|-75.583652
Parkerford|PA|40.19977|-75.583652
Parkesburg|PA|39.960138|-75.913256
Parkside|PA|39.867367|-75.377719
Penllyn|PA|40.170065|-75.246221
Penn Wynne|PA|39.984354|-75.27385
Penndel|PA|40.15883|-74.91205
Penns Park|PA|40.265523|-75.003433
Pennsburg|PA|40.394671|-75.494917
Perkasie|PA|40.367393|-75.2936
Perkiomenville|PA|40.324418|-75.478811
Philadelphia|PA|39.951639|-75.163808
Phoenixville|PA|40.133705|-75.518466
Pilgrim Gardens|PA|39.95539|-75.322312
Pine Forge|PA|40.282716|-75.689557
Pine Swamp|PA|40.18383|-75.785632
Pineville|PA|41.632164|-79.505357
Pipersville|PA|40.425645|-75.139427
Pittsburgh|PA|40.438423|-80.001933
Plumsteadville|PA|40.387414|-75.146611
Plymouth Meeting|PA|40.110614|-75.27984
Pocopson|PA|39.9073234|-75.6615384
Point Pleasant|PA|40.423096|-75.06627
Pomeroy|PA|39.964218|-75.881942
Pottstown|PA|40.249235|-75.646694
Prospect Park|PA|39.882338|-75.305874
Prospectville|PA|40.211667|-75.186667
Quakertown|PA|40.442068|-75.344758
Radnor|PA|40.030344|-75.364268
Rahns|PA|40.209548|-75.453265
Red Hill|PA|41.256924|-76.268166
Revere|PA|39.891056|-79.798889
Richboro|PA|40.227742|-75.009565
Richlandtown|PA|40.470768|-75.320287
Ridley|PA|39.9030751|-75.312064
Ridley Park|PA|39.876406|-75.320929
Riegelsville|PA|40.596924|-75.197797
Rockledge|PA|40.081998|-75.090694
Rose Valley|PA|39.892705|-75.378377
Rosemont|PA|40.026186|-75.327909
Roslyn|PA|40.126917|-75.143541
Royersford|PA|40.184506|-75.538024
Rutledge|PA|39.902545|-75.330148
Rydal|PA|40.1067516|-75.1019942
Sadsburyville|PA|39.982054|-75.889932
Salford|PA|40.3405283|-75.3995089
Salfordville|PA|40.2905|-75.426754
Sanatoga|PA|40.244632|-75.588271
Sassamansville|PA|40.341646|-75.57282
Schwenksville|PA|40.26067|-75.464741
Sellersville|PA|40.356968|-75.306606
Sharon Hill|PA|39.910379|-75.270572
Silverdale|PA|40.347688|-75.2714
Skippack|PA|40.22314|-75.399209
Solebury|PA|40.380834|-75.008191
Souderton|PA|40.309319|-75.320901
South Hills|PA||
Southampton|PA|39.7587|-78.8269385
Spinnerstown|PA|40.443968|-75.430881
Spring City|PA|40.179326|-75.548451
Spring House|PA|40.185211|-75.22786
Spring Mount|PA|40.714259|-78.141842
Springfield|PA|39.924912|-75.340228
Springtown|PA|41.112978|-76.851729
St Davids|PA|40.0600713|-75.3995089
St Peters|PA|40.18|-75.731111
Stowe|PA|40.4857086|-80.0702555
Strafford|PA|40.046845|-75.406999
Sumneytown|PA|40.327998|-75.451497
Swarthmore|PA|39.901968|-75.350601
Telford|PA|40.320686|-75.32641
Thorndale|PA|39.995471|-75.749295
Thornton|PA|39.907653|-75.531565
Tinicum|PA|40.44833|-75.10806
Tinicum Township|PA|39.87606|-75.264055
Toughkenamon|PA|39.83256|-75.757628
Trainer|PA|39.827152|-75.403897
Trappe|PA|40.196662|-75.471014
Tredyffrin|PA|40.066043|-75.4461256
Trevose|PA|40.136163|-74.982269
Trooper|PA|40.14685|-75.395181
Trumbauersville|PA|40.41078|-75.378232
Tullytown|PA|40.141933|-74.812359
Twin Oaks|PA|39.838761|-75.424897
Tylersport|PA|40.349691|-75.381308
Unionville|PA|40.748056|-80.207778
Upland|PA|39.856029|-75.376693
Upper Black Eddy|PA|40.528911|-75.108986
Upper Chichester|PA|39.8447578|-75.4461256
Upper Darby|PA|39.929498|-75.269014
Upper Dublin|PA|40.1532684|-75.1895576
Upper Gwynedd|PA|40.2212266|-75.2887369
Upper Makefield|PA|40.2994965|-74.9325683
Upper Providence|PA|40.1723141|-75.4927278
Upper St Clair|PA|40.335733|-80.083735
Uwchland|PA|40.049641|-75.6731734
Valley Forge|PA|40.098998|-75.469084
Village Green|PA|39.868926|-75.428426
Villanova|PA|40.035962|-75.349316
W Brandywine|PA|40.0527532|-75.8185314
Wallingford|PA|39.890802|-75.358867
Warminster|PA|40.206623|-75.099774
Warrington|PA|40.0760315|-76.9412601
Warwick|PA|40.2538449|-75.0786357
Washington Crossing|PA|40.296865|-74.866555
Wayne|PA|39.7557513|-80.254435
West Bradford|PA|39.9606653|-75.7255192
West Chester|PA|39.960476|-75.605271
West Conshohocken|PA|40.067405|-75.321113
West Grove|PA|39.821434|-75.827083
West Point|PA|40.200325|-75.306176
Westtown|PA|39.931024|-75.55204
Willow Grove|PA|40.149067|-75.119681
Woodlyn|PA|39.877875|-75.344625
Worcester|PA|40.201226|-75.3465
Woxall|PA|40.316071|-75.43956
Wrightstown|PA|40.266891|-74.98327
Wycombe|PA|40.281969|-75.019305
Wyncote|PA|40.087091|-75.148603
Wyndmoor|PA|40.090994|-75.187121
Wynnewood|PA|40.001272|-75.276185
Yardley|PA|40.242519|-74.838981
Yeadon|PA|39.927301|-75.25079
Zieglersville|PA|40.278081|-75.48807
Zieglerville|PA|40.2817806|-75.497096
Zionhill|PA|40.482952|-75.393921

Benet Lake|WI|42.501622|-88.095289
Bristol|WI|42.553716|-88.0314174
Burlington|WI|42.668853|-88.276881
Camp Lake|WI|42.52712|-88.141531
Genoa City|WI|42.500019|-88.316596
Kansasville|WI|42.682477|-88.110444
Kenosha|WI|42.577791|-87.822644
Paddock Lake|WI|42.568247|-88.100372
Pleasant Prairie|WI|42.523086|-87.89202
Powers Lake|WI|42.538382|-88.295315
Racine|WI|42.72605|-87.788388
Salem|WI|44.6583039|-92.3221622
Silver Lake|WI|44.055278|-89.226111
Somers|WI|42.6299935|-87.913867
Sturtevant|WI|42.697983|-87.894715
Trevor|WI|42.512318|-88.118505
Twin Lakes|WI|42.528332|-88.264794
Union Grove|WI|42.680946|-88.051793
Wilmot|WI|42.511451|-88.182669

